Unnamed: 0,Xlig1_aver,B1,B2,TYPE,NH3_ligand,DG,index,DG-class,Unnamed: 8,KMeans_Cluster,DBSCAN_Cluster,Agglo_Cluster,Y=0.5*X+0.5*0.5*(B1+B2),variances,,,,,
N(N(iPr)2)H2-CH2PMe2-C4H3O,2.360178971,2.286666667,2.53,0,1,,4775,,,1,7,0,2.384256152,,1,N(N(iPr)2)H2-CH2PMe2-C4H3O,3925,-3.370449543,
N(N(iPr)2)H2-CH2PMe2-OMe,2.360178971,2.286666667,2.518,0,1,,4776,,,1,7,0,2.381256152,,1,N(N(iPr)2)H2-CH2PMe2-OMe,3927,-3.370449543,
N(N(iPr)2)H2-Me-C4H3O,2.360178971,2.2875,2.53,0,1,,4777,,,1,7,0,2.384464486,,1,N(N(iPr)2)H2-Me-C4H3O,3962,-3.370449543,
N(N(iPr)2)H2-Me-OMe,2.360178971,2.2875,2.518,0,1,,4778,,,1,7,0,2.381464486,,1,N(N(iPr)2)H2-Me-OMe,3964,-3.370449543,
N(tBu)H2-CH2PMe2-C4H3O,2.359633028,2.286666667,2.53,0,1,,4779,,,1,7,0,2.383983181,,1,N(tBu)H2-CH2PMe2-C4H3O,5069,-3.370449543,
N(tBu)H2-CH2PMe2-OMe,2.359633028,2.286666667,2.518,0,1,,4780,,,1,7,0,2.380983181,,1,N(tBu)H2-CH2PMe2-OMe,5071,-3.370449543,
N(tBu)H2-Me-C4H3O,2.359633028,2.2875,2.53,0,1,,4781,,,1,7,0,2.384191514,,1,N(tBu)H2-Me-C4H3O,5106,-3.370449543,
N(tBu)H2-Me-OMe,2.359633028,2.2875,2.518,0,1,,4782,,,1,7,0,2.381191514,,1,N(tBu)H2-Me-OMe,5108,-3.370449543,
N(N(iPr)2)H2-C4H4N-Et,2.360178971,2.448888889,2.3,0,1,,4783,,,1,7,0,2.367311708,,1,N(N(iPr)2)H2-C4H4N-Et,3851,-3.38807106,
N(tBu)H2-C4H4N-Et,2.359633028,2.448888889,2.3,0,1,,4784,,,1,7,0,2.367038736,,1,N(tBu)H2-C4H4N-Et,4995,-3.38807106,
N(N(iPr)2)H2-Et-C4H3O,2.360178971,2.3,2.53,0,1,,4785,,,1,7,0,2.387589486,,1,N(N(iPr)2)H2-Et-C4H3O,4010,-3.392404556,
N(N(iPr)2)H2-Et-OMe,2.360178971,2.3,2.518,0,1,,4786,,,1,7,0,2.384589486,,1,N(N(iPr)2)H2-Et-OMe,4012,-3.392404556,
N(tBu)H2-Et-C4H3O,2.359633028,2.3,2.53,0,1,,4787,,,1,7,0,2.387316514,,1,N(tBu)H2-Et-C4H3O,5154,-3.392404556,
N(tBu)H2-Et-OMe,2.359633028,2.3,2.518,0,1,,4788,,,1,7,0,2.384316514,,1,N(tBu)H2-Et-OMe,5156,-3.392404556,
NH3-C6H7-C9H12,2.381818182,2.361538462,2.35,0,1,,4789,,,1,7,0,2.368793707,,1,NH3-C6H7-C9H12,2976,-3.396678209,
NH3-CH2PMe2-Et,2.381818182,2.286666667,2.3,0,1,,4790,,,1,7,0,2.337575758,,1,NH3-CH2PMe2-Et,3109,-3.400497437,
NH3-Me-Et,2.381818182,2.2875,2.3,0,1,,4791,,,1,7,0,2.337784091,,1,NH3-Me-Et,3145,-3.400497437,
N(N(iPr)2)H2-CH2PMe2-CH2NMe2,2.360178971,2.286666667,2.3575,0,1,,4792,,,1,7,0,2.341131152,,1,N(N(iPr)2)H2-CH2PMe2-CH2NMe2,3915,-3.403216362,
N(N(iPr)2)H2-Me-CH2NMe2,2.360178971,2.2875,2.3575,0,1,,4793,,,1,7,0,2.341339486,,1,N(N(iPr)2)H2-Me-CH2NMe2,3952,-3.403216362,
N(tBu)H2-CH2PMe2-CH2NMe2,2.359633028,2.286666667,2.3575,0,1,,4794,,,1,7,0,2.340858181,,1,N(tBu)H2-CH2PMe2-CH2NMe2,5059,-3.403216362,
N(tBu)H2-Me-CH2NMe2,2.359633028,2.2875,2.3575,0,1,,4795,,,1,7,0,2.341066514,,1,N(tBu)H2-Me-CH2NMe2,5096,-3.403216362,
NH3-C6H7-DiP,2.381818182,2.361538462,2.344827586,0,1,,4796,,,1,7,0,2.367500603,,1,NH3-C6H7-DiP,2968,-3.41255331,
NH2C6F5-CH2PMe2-Ph,2.2,2.286666667,2.390909091,0,1,,4797,,,1,7,0,2.26939394,,1,NH2C6F5-CH2PMe2-Ph,5437,-3.419864416,
NH2Me-CH2PMe2-Me,2.363738318,2.286666667,2.2875,0,1,,4798,,,1,7,0,2.325410826,,1,NH2Me-CH2PMe2-Me,1898,-3.421092749,
NH2Me-Me-Me,2.363738318,2.2875,2.2875,0,1,,4799,,,1,7,0,2.325619159,,1,NH2Me-Me-Me,1935,-3.421092749,
N(SiMe3)H2-CH2PMe2-Me,2.369844021,2.286666667,2.2875,0,1,,4800,,,1,7,0,2.328463677,,1,N(SiMe3)H2-CH2PMe2-Me,4650,-3.421092749,
N(SiMe3)H2-Me-Me,2.369844021,2.2875,2.2875,0,1,,4801,,,1,7,0,2.328672011,,1,N(SiMe3)H2-Me-Me,4687,-3.421092749,
NH2C6F5-CH2PMe2-C4H3S,2.2,2.286666667,2.4225,0,1,,4802,,,1,7,0,2.277291667,,1,NH2C6F5-CH2PMe2-C4H3S,5432,-3.425822973,
NH2C6F5-Me-C4H3S,2.2,2.2875,2.4225,0,1,,4803,,,1,7,0,2.2775,,1,NH2C6F5-Me-C4H3S,5463,-3.425822973,
NH3-H-C4H3O,2.381818182,2.2,2.53,0,1,,4804,,,1,7,0,2.373409091,,1,NH3-H-C4H3O,3036,-3.445696354,
NH3-H-OMe,2.381818182,2.2,2.518,0,1,,4805,,,1,7,0,2.370409091,,1,NH3-H-OMe,3038,-3.445696354,
NH3-F-Cl,2.381818182,3.98,3.16,0,1,,4806,,,1,32,4,2.975909091,,1,NH3-F-Cl,3099,-3.450129032,
NH2C6F5-CH2PMe2-CH2OMe,2.2,2.286666667,2.4425,0,1,,4807,,,1,7,0,2.282291667,,1,NH2C6F5-CH2PMe2-CH2OMe,5423,-3.45804143,
NH2C6F5-Me-CH2OMe,2.2,2.2875,2.4425,0,1,,4808,,,1,7,0,2.2825,,1,NH2C6F5-Me-CH2OMe,5456,-3.45804143,
NH3-CH2PMe2-iPr,2.381818182,2.286666667,2.305,0,1,,4809,,,1,7,0,2.338825758,,1,NH3-CH2PMe2-iPr,3118,-3.465584517,
NH3-Me-iPr,2.381818182,2.2875,2.305,0,1,,4810,,,1,7,0,2.339034091,,1,NH3-Me-iPr,3154,-3.465584517,
N(N(iPr)2)H2-C4H4N-CH2NMe2,2.360178971,2.448888889,2.3575,0,1,,4811,,,1,7,0,2.381686708,,1,N(N(iPr)2)H2-C4H4N-CH2NMe2,3852,-3.485221863,
N(tBu)H2-C4H4N-CH2NMe2,2.359633028,2.448888889,2.3575,0,1,,4812,,,1,7,0,2.381413736,,1,N(tBu)H2-C4H4N-CH2NMe2,4996,-3.485221863,
0-Ph-Cl-tBu,0,2.478181818,2.307692308,0,0,,4813,,,3,13,2,1.196468532,,1,0-Ph-Cl-tBu,823,-3.501419067,
NH2Me-CH2PMe2-C9H12,2.363738318,2.286666667,2.35,0,1,,4814,,,1,7,0,2.341035826,,1,NH2Me-CH2PMe2-C9H12,1900,-3.531706572,
NH2Me-Me-C9H12,2.363738318,2.2875,2.35,0,1,,4815,,,1,7,0,2.341244159,,1,NH2Me-Me-C9H12,1937,-3.531706572,
N(SiMe3)H2-CH2PMe2-C9H12,2.369844021,2.286666667,2.35,0,1,,4816,,,1,7,0,2.344088677,,1,N(SiMe3)H2-CH2PMe2-C9H12,4652,-3.531706572,
N(SiMe3)H2-Me-C9H12,2.369844021,2.2875,2.35,0,1,,4817,,,1,7,0,2.344297011,,1,N(SiMe3)H2-Me-C9H12,4689,-3.531706572,
NH3-Cl-C4H3O,2.381818182,3.16,2.53,0,1,,4818,,,1,0,0,2.613409091,,1,NH3-Cl-C4H3O,3297,-3.543460369,
NH3-Cl-OMe,2.381818182,3.16,2.518,0,1,,4819,,,1,0,0,2.610409091,,1,NH3-Cl-OMe,3299,-3.543460369,
NH2C6F5-Ph-Cl-C4H3S,2.2,2.478181818,2.4225,0,1,,4820,,,1,7,0,2.325170455,,1,NH2C6F5-Ph-Cl-C4H3S,5527,-3.543597698,
NH3-CH2NMe2-CH2NMe2,2.381818182,2.3575,2.3575,0,1,,4821,,,1,7,0,2.369659091,,1,NH3-CH2NMe2-CH2NMe2,3208,-3.551370144,
N(NMe2)H2-F-Ph,2.346898589,3.98,2.390909091,0,1,,4822,,,1,4,4,2.766176567,,1,N(NMe2)H2-F-Ph,5794,-3.556448698,
NMe3-F-Ph,2.328961749,3.98,2.390909091,0,1,,4823,,,1,4,4,2.757208147,,1,NMe3-F-Ph,1084,-3.557831764,
NH2C6F5-Ph-Cl-Ph,2.2,2.478181818,2.390909091,0,1,,4824,,,1,7,0,2.317272727,,1,NH2C6F5-Ph-Cl-Ph,5532,-3.562200308,
NH2C6F5-C4H3O-Ph,2.2,2.53,2.390909091,0,1,,4825,,,1,7,0,2.330227273,,1,NH2C6F5-C4H3O-Ph,5596,-3.562200308,
N(N(iPr)2)H2-Ph-Cl-iPr,2.360178971,2.478181818,2.305,0,1,,4826,,,1,7,0,2.37588494,,1,N(N(iPr)2)H2-Ph-Cl-iPr,4035,-3.565074205,
N(tBu)H2-Ph-Cl-iPr,2.359633028,2.478181818,2.305,0,1,,4827,,,1,7,0,2.375611969,,1,N(tBu)H2-Ph-Cl-iPr,5179,-3.565074205,
NH2Me-CH2PMe2-C4H3O,2.363738318,2.286666667,2.53,0,1,,4828,,,1,7,0,2.386035826,,1,NH2Me-CH2PMe2-C4H3O,1912,-3.570349932,
NH2Me-CH2PMe2-OMe,2.363738318,2.286666667,2.518,0,1,,4829,,,1,7,0,2.383035826,,1,NH2Me-CH2PMe2-OMe,1914,-3.570349932,
NH2Me-Me-C4H3O,2.363738318,2.2875,2.53,0,1,,4830,,,1,7,0,2.386244159,,1,NH2Me-Me-C4H3O,1949,-3.570349932,
NH2Me-Me-OMe,2.363738318,2.2875,2.518,0,1,,4831,,,1,7,0,2.383244159,,1,NH2Me-Me-OMe,1951,-3.570349932,
N(SiMe3)H2-CH2PMe2-C4H3O,2.369844021,2.286666667,2.53,0,1,,4832,,,1,7,0,2.389088677,,1,N(SiMe3)H2-CH2PMe2-C4H3O,4664,-3.570349932,
N(SiMe3)H2-CH2PMe2-OMe,2.369844021,2.286666667,2.518,0,1,,4833,,,1,7,0,2.386088677,,1,N(SiMe3)H2-CH2PMe2-OMe,4666,-3.570349932,
N(SiMe3)H2-Me-C4H3O,2.369844021,2.2875,2.53,0,1,,4834,,,1,7,0,2.389297011,,1,N(SiMe3)H2-Me-C4H3O,4701,-3.570349932,
N(SiMe3)H2-Me-OMe,2.369844021,2.2875,2.518,0,1,,4835,,,1,7,0,2.386297011,,1,N(SiMe3)H2-Me-OMe,4703,-3.570349932,
N(N(iPr)2)H2-Et-CH2NMe2,2.360178971,2.3,2.3575,0,1,,4836,,,1,7,0,2.344464486,,1,N(N(iPr)2)H2-Et-CH2NMe2,4000,-3.575021982,
N(tBu)H2-Et-CH2NMe2,2.359633028,2.3,2.3575,0,1,,4837,,,1,7,0,2.344191514,,1,N(tBu)H2-Et-CH2NMe2,5144,-3.575021982,
NH2Me-C4H4N-iPr,2.363738318,2.448888889,2.305,0,1,,4838,,,1,7,0,2.370341381,,1,NH2Me-C4H4N-iPr,1847,-3.576116323,
N(SiMe3)H2-C4H4N-iPr,2.369844021,2.448888889,2.305,0,1,,4839,,,1,7,0,2.373394233,,1,N(SiMe3)H2-C4H4N-iPr,4599,-3.576116323,
NH3-C6H7-CH2NMe2,2.381818182,2.361538462,2.3575,0,1,,4840,,,1,7,0,2.370668707,,1,NH3-C6H7-CH2NMe2,2978,-3.576144934,
NH3-H-C9H12,2.381818182,2.2,2.35,0,1,,4841,,,1,7,0,2.328409091,,1,NH3-H-C9H12,3024,-3.58618784,
NH2Ph-F-C4H3S,2.342971888,3.98,2.4225,0,1,,4842,,,1,4,4,2.772110944,,1,NH2Ph-F-C4H3S,4268,-3.596863985,
N(NMe2)H2-F-C4H3S,2.346898589,3.98,2.4225,0,1,,4843,,,1,4,4,2.774074295,,1,N(NMe2)H2-F-C4H3S,5789,-3.596863985,
NMe3-F-C4H3S,2.328961749,3.98,2.4225,0,1,,4844,,,1,4,4,2.765105875,,1,NMe3-F-C4H3S,1079,-3.598247766,
NH3-Ph-Cl-C4H3S,2.381818182,2.478181818,2.4225,0,1,,4845,,,1,7,0,2.416079546,,1,NH3-Ph-Cl-C4H3S,3227,-3.606436253,
NH3-Ph-Cl-Ph,2.381818182,2.478181818,2.390909091,0,1,,4846,,,1,7,0,2.408181818,,1,NH3-Ph-Cl-Ph,3232,-3.622346163,
NH3-C4H3O-Ph,2.381818182,2.53,2.390909091,0,1,,4847,,,1,7,0,2.421136364,,1,NH3-C4H3O-Ph,3302,-3.622346163,
NH2Me-Et-C4H3O,2.363738318,2.3,2.53,0,1,,4848,,,1,7,0,2.389369159,,1,NH2Me-Et-C4H3O,1997,-3.624444246,
NH2Me-Et-OMe,2.363738318,2.3,2.518,0,1,,4849,,,1,7,0,2.386369159,,1,NH2Me-Et-OMe,1999,-3.624444246,
N(SiMe3)H2-Et-C4H3O,2.369844021,2.3,2.53,0,1,,4850,,,1,7,0,2.392422011,,1,N(SiMe3)H2-Et-C4H3O,4749,-3.624444246,
N(SiMe3)H2-Et-OMe,2.369844021,2.3,2.518,0,1,,4851,,,1,7,0,2.389422011,,1,N(SiMe3)H2-Et-OMe,4751,-3.624444246,
NH2C6F5-Et-C4H3O,2.2,2.3,2.53,0,1,,4852,,,1,7,0,2.3075,,1,NH2C6F5-Et-C4H3O,5507,-3.629494667,
NH2Ph-F-CH2OMe,2.342971888,3.98,2.4425,0,1,,4853,,,1,4,4,2.777110944,,1,NH2Ph-F-CH2OMe,4261,-3.638227463,
N(NMe2)H2-F-CH2OMe,2.346898589,3.98,2.4425,0,1,,4854,,,1,4,4,2.779074295,,1,N(NMe2)H2-F-CH2OMe,5780,-3.638227463,
NMe3-F-CH2OMe,2.328961749,3.98,2.4425,0,1,,4855,,,1,4,4,2.770105875,,1,NMe3-F-CH2OMe,1070,-3.639611244,
0-Ph-Cl-iPr,0,2.478181818,2.305,0,0,,4856,,,3,13,2,1.195795455,,1,0-Ph-Cl-iPr,824,-3.640713692,
NH3-C6H7-C6H7,2.381818182,2.361538462,2.361538462,0,1,,4857,,,1,7,0,2.371678322,,1,NH3-C6H7-C6H7,2967,-3.651580811,
NH3-H-Me,2.381818182,2.2,2.2875,0,1,,4858,,,1,7,0,2.312784091,,1,NH3-H-Me,3022,-3.652951002,
NMe3-C4H4N-Ph-Cl,2.328961749,2.448888889,2.478181818,0,1,,4859,,,1,7,0,2.396248551,,1,NMe3-C4H4N-Ph-Cl,1031,-3.701862574,
NH2Me-CH2PMe2-CH2NMe2,2.363738318,2.286666667,2.3575,0,1,,4860,,,1,7,0,2.342910826,,1,NH2Me-CH2PMe2-CH2NMe2,1902,-3.710156918,
NH2Me-Me-CH2NMe2,2.363738318,2.2875,2.3575,0,1,,4861,,,1,7,0,2.343119159,,1,NH2Me-Me-CH2NMe2,1939,-3.710156918,
N(SiMe3)H2-CH2PMe2-CH2NMe2,2.369844021,2.286666667,2.3575,0,1,,4862,,,1,7,0,2.345963677,,1,N(SiMe3)H2-CH2PMe2-CH2NMe2,4654,-3.710156918,
N(SiMe3)H2-Me-CH2NMe2,2.369844021,2.2875,2.3575,0,1,,4863,,,1,7,0,2.346172011,,1,N(SiMe3)H2-Me-CH2NMe2,4691,-3.710156918,
NH2C6F5-PMe2-Ph-Cl,2.2,2.276666667,2.478181818,0,1,,4864,,,1,7,0,2.288712121,,1,NH2C6F5-PMe2-Ph-Cl,5298,-3.711732388,
NH2Ph-C4H4N-Ph-Cl,2.342971888,2.448888889,2.478181818,0,1,,4865,,,1,7,0,2.403253621,,1,NH2Ph-C4H4N-Ph-Cl,4227,-3.713590145,
N(NMe2)H2-C4H4N-Ph-Cl,2.346898589,2.448888889,2.478181818,0,1,,4866,,,1,7,0,2.405216971,,1,N(NMe2)H2-C4H4N-Ph-Cl,5741,-3.713590145,
NH2C6F5-H-C9H12,2.2,2.2,2.35,0,1,,4867,,,1,7,0,2.2375,,1,NH2C6F5-H-C9H12,5360,-3.720691919,
NH3-H-CH2NMe2,2.381818182,2.2,2.3575,0,1,,4868,,,1,7,0,2.330284091,,1,NH3-H-CH2NMe2,3026,-3.733182669,
NH2Me-C4H4N-Me,2.363738318,2.448888889,2.2875,0,1,,4869,,,1,7,0,2.365966381,,1,NH2Me-C4H4N-Me,1835,-3.742460966,
N(SiMe3)H2-C4H4N-Me,2.369844021,2.448888889,2.2875,0,1,,4870,,,1,7,0,2.369019233,,1,N(SiMe3)H2-C4H4N-Me,4587,-3.742460966,
NH2Ph-F-Cy,2.342971888,3.98,2.323529412,0,1,,4871,,,1,4,4,2.747368297,,1,NH2Ph-F-Cy,4266,-3.766925573,
N(NMe2)H2-F-Cy,2.346898589,3.98,2.323529412,0,1,,4872,,,1,4,4,2.749331648,,1,N(NMe2)H2-F-Cy,5787,-3.766925573,
N(NMe2)H2-F-tBu,2.346898589,3.98,2.307692308,0,1,,4873,,,1,4,4,2.745372372,,1,N(NMe2)H2-F-tBu,5790,-3.766925573,
NMe3-F-Cy,2.328961749,3.98,2.323529412,0,1,,4874,,,1,4,4,2.740363228,,1,NMe3-F-Cy,1077,-3.76830864,
NMe3-F-tBu,2.328961749,3.98,2.307692308,0,1,,4875,,,1,4,4,2.736403952,,1,NMe3-F-tBu,1080,-3.76830864,
NMe3-Ph-Cl-Ph-Cl,2.328961749,2.478181818,2.478181818,0,1,,4876,,,1,7,0,2.403571784,,1,NMe3-Ph-Cl-Ph-Cl,1206,-3.821184158,
NH2Ph-Ph-Cl-Ph-Cl,2.342971888,2.478181818,2.478181818,0,1,,4877,,,1,7,0,2.410576853,,1,NH2Ph-Ph-Cl-Ph-Cl,4371,-3.831635714,
N(NMe2)H2-Ph-Cl-Ph-Cl,2.346898589,2.478181818,2.478181818,0,1,,4878,,,1,7,0,2.412540204,,1,N(NMe2)H2-Ph-Cl-Ph-Cl,5916,-3.831635714,
0-Ph-Cl-CH2SiMe3,0,2.478181818,2.26875,0,0,,4879,,,3,13,2,1.186732955,,1,0-Ph-Cl-CH2SiMe3,819,-3.867367744,
NH3-PMe2-C9H12,2.381818182,2.276666667,2.35,0,1,,4880,,,1,7,0,2.347575758,,1,NH3-PMe2-C9H12,2951,-3.892762661,
NH2Me-Et-CH2NMe2,2.363738318,2.3,2.3575,0,1,,4881,,,1,7,0,2.346244159,,1,NH2Me-Et-CH2NMe2,1987,-3.9126966,
N(SiMe3)H2-Et-CH2NMe2,2.369844021,2.3,2.3575,0,1,,4882,,,1,7,0,2.349297011,,1,N(SiMe3)H2-Et-CH2NMe2,4739,-3.9126966,
NH2Ph-F-iPr,2.342971888,3.98,2.305,0,1,,4883,,,1,4,4,2.742735944,,1,NH2Ph-F-iPr,4269,-3.91270113,
N(NMe2)H2-F-iPr,2.346898589,3.98,2.305,0,1,,4884,,,1,4,4,2.744699295,,1,N(NMe2)H2-F-iPr,5791,-3.91270113,
NMe3-F-iPr,2.328961749,3.98,2.305,0,1,,4885,,,1,4,4,2.735730875,,1,NMe3-F-iPr,1081,-3.914084196,
NH3-PMe2-DiP,2.381818182,2.276666667,2.344827586,0,1,,4886,,,1,7,0,2.346282654,,1,NH3-PMe2-DiP,2943,-3.915849686,
NH2C6F5-CH2SiMe3-C4H3O,2.2,2.26875,2.53,0,1,,4887,,,1,7,0,2.2996875,,1,NH2C6F5-CH2SiMe3-C4H3O,5552,-3.974813461,
NH2C6F5-CH2SiMe3-OMe,2.2,2.26875,2.518,0,1,,4888,,,1,7,0,2.2966875,,1,NH2C6F5-CH2SiMe3-OMe,5554,-3.974813461,
NH2Me-Ph-Cl-Cy,2.363738318,2.478181818,2.323529412,0,1,,4889,,,1,7,0,2.382296967,,1,NH2Me-Ph-Cl-Cy,2018,-3.987458229,
NH2Me-Ph-Cl-tBu,2.363738318,2.478181818,2.307692308,0,1,,4890,,,1,7,0,2.378337691,,1,NH2Me-Ph-Cl-tBu,2021,-3.987458229,
N(SiMe3)H2-Ph-Cl-Cy,2.369844021,2.478181818,2.323529412,0,1,,4891,,,1,7,0,2.385349818,,1,N(SiMe3)H2-Ph-Cl-Cy,4770,-3.987458229,
N(SiMe3)H2-Ph-Cl-tBu,2.369844021,2.478181818,2.307692308,0,1,,4892,,,1,7,0,2.381390542,,1,N(SiMe3)H2-Ph-Cl-tBu,4773,-3.987458229,
NH2Ph-F-CH2PMe2,2.342971888,3.98,2.286666667,0,1,,4893,,,1,4,4,2.738152611,,1,NH2Ph-F-CH2PMe2,4260,-4.019990921,
N(NMe2)H2-F-CH2PMe2,2.346898589,3.98,2.286666667,0,1,,4894,,,1,4,4,2.740115961,,1,N(NMe2)H2-F-CH2PMe2,5777,-4.019990921,
NMe3-F-CH2PMe2,2.328961749,3.98,2.286666667,0,1,,4895,,,1,4,4,2.731147541,,1,NMe3-F-CH2PMe2,1067,-4.027217865,
0-Cy-C4H3O,0,2.323529412,2.53,0,0,,4896,,,3,13,2,1.213382353,,1,0-Cy-C4H3O,854,-4.039006233,
0-Cy-OMe,0,2.323529412,2.518,0,0,,4897,,,3,13,2,1.210382353,,1,0-Cy-OMe,856,-4.039006233,
N(CF3)H2-F-C9H12,2.136802742,3.98,2.35,0,1,,4898,,,1,4,4,2.650901371,,1,N(CF3)H2-F-C9H12,2688,-4.039702415,
NH2Me-C4H4N-Et,2.363738318,2.448888889,2.3,0,1,,4899,,,1,7,0,2.369091381,,1,NH2Me-C4H4N-Et,1838,-4.051738739,
N(SiMe3)H2-C4H4N-Et,2.369844021,2.448888889,2.3,0,1,,4900,,,1,7,0,2.372144233,,1,N(SiMe3)H2-C4H4N-Et,4590,-4.051738739,
NH3-CH2PMe2-Ph-Cl,2.381818182,2.286666667,2.478181818,0,1,,4901,,,1,7,0,2.382121212,,1,NH3-CH2PMe2-Ph-Cl,3111,-4.087882519,
NH3-Me-Ph-Cl,2.381818182,2.2875,2.478181818,0,1,,4902,,,1,7,0,2.382329546,,1,NH3-Me-Ph-Cl,3147,-4.087882519,
NH2Me-C4H4N-C9H12,2.363738318,2.448888889,2.35,0,1,,4903,,,1,7,0,2.381591381,,1,NH2Me-C4H4N-C9H12,1837,-4.114376068,
N(SiMe3)H2-C4H4N-C9H12,2.369844021,2.448888889,2.35,0,1,,4904,,,1,7,0,2.384644233,,1,N(SiMe3)H2-C4H4N-C9H12,4589,-4.114376068,
NH3-PMe2-CH2NMe2,2.381818182,2.276666667,2.3575,0,1,,4905,,,1,7,0,2.349450758,,1,NH3-PMe2-CH2NMe2,2953,-4.119749069,
NH2C6F5-PMe2-OMe,2.2,2.276666667,2.518,0,1,,4906,,,,,,2.298666667,,1,NH2C6F5-PMe2-OMe,511,-4.123704433,
NH2C6F5-PMe2-C4H3O,2.2,2.276666667,2.53,0,1,,4907,,,1,7,0,2.301666667,,1,NH2C6F5-PMe2-C4H3O,5305,-4.123704433,
0-tBu-C4H3O,0,2.307692308,2.53,0,0,,4908,,,3,13,2,1.209423077,,1,0-tBu-C4H3O,877,-4.148769379,
0-tBu-OMe,0,2.307692308,2.518,0,0,,4909,,,3,13,2,1.206423077,,1,0-tBu-OMe,879,-4.148769379,
0-iPr-C4H3O,0,2.305,2.53,0,0,,4910,,,3,13,2,1.20875,,1,0-iPr-C4H3O,883,-4.148769379,
0-iPr-OMe,0,2.305,2.518,0,0,,4911,,,3,13,2,1.20575,,1,0-iPr-OMe,885,-4.148769379,
NMe3-C4H4N-C4H3O,2.328961749,2.448888889,2.53,0,1,,4912,,,1,7,0,2.409203097,,1,NMe3-C4H4N-C4H3O,1040,-4.156614304,
NMe3-C4H4N-OMe,2.328961749,2.448888889,2.518,0,1,,4913,,,1,7,0,2.406203097,,1,NMe3-C4H4N-OMe,1042,-4.156614304,
NH2Ph-C4H4N-C4H3O,2.342971888,2.448888889,2.53,0,1,,4914,,,1,7,0,2.416208166,,1,NH2Ph-C4H4N-C4H3O,4236,-4.168343067,
NH2Ph-C4H4N-OMe,2.342971888,2.448888889,2.518,0,1,,4915,,,1,7,0,2.413208166,,1,NH2Ph-C4H4N-OMe,4238,-4.168343067,
N(NMe2)H2-C4H4N-C4H3O,2.346898589,2.448888889,2.53,0,1,,4916,,,1,7,0,2.418171517,,1,N(NMe2)H2-C4H4N-C4H3O,5750,-4.168343067,
N(NMe2)H2-C4H4N-OMe,2.346898589,2.448888889,2.518,0,1,,4917,,,1,7,0,2.415171517,,1,N(NMe2)H2-C4H4N-OMe,5752,-4.168343067,
NH3-Et-Cy,2.381818182,2.3,2.323529412,0,1,,4918,,,1,7,0,2.346791444,,1,NH3-Et-Cy,3198,-4.189652443,
NH3-Et-tBu,2.381818182,2.3,2.307692308,0,1,,4919,,,1,7,0,2.342832168,,1,NH3-Et-tBu,3201,-4.189652443,
NH2Ph-F-C9H12,2.342971888,3.98,2.35,0,1,,4920,,,1,4,4,2.753985944,,1,NH2Ph-F-C9H12,4262,-4.202599049,
N(NMe2)H2-F-C9H12,2.346898589,3.98,2.35,0,1,,4921,,,1,4,4,2.755949295,,1,N(NMe2)H2-F-C9H12,5781,-4.202599049,
NMe3-F-C9H12,2.328961749,3.98,2.35,0,1,,4922,,,1,4,4,2.746980875,,1,NMe3-F-C9H12,1071,-4.203982353,
none-Cl-Br,0,3.16,2.96,0,0,-4.4,4923,1,,,,,1.53,0.009429971,1,none-Cl-Br,450,-4.221132278,-4.4
NH3-PMe2-C6H7,2.381818182,2.276666667,2.361538462,0,1,,4924,,,1,7,0,2.350460373,,1,NH3-PMe2-C6H7,2942,-4.250171661,
NH2C6F5-H-CH2NMe2,2.2,2.2,2.3575,0,1,,4925,,,1,7,0,2.239375,,1,NH2C6F5-H-CH2NMe2,5361,-4.256660461,
NMe3-Ph-Cl-C4H3O,2.328961749,2.478181818,2.53,0,1,,4926,,,1,7,0,2.416526329,,1,NMe3-Ph-Cl-C4H3O,1215,-4.2633605,
NMe3-Ph-Cl-OMe,2.328961749,2.478181818,2.518,0,1,,4927,,,1,7,0,2.413526329,,1,NMe3-Ph-Cl-OMe,1217,-4.2633605,
NMe3-C4H3O-C4H3O,2.328961749,2.53,2.53,0,1,,4928,,,1,7,0,2.429480875,,1,NMe3-C4H3O-C4H3O,1287,-4.2633605,
NMe3-C4H3O-OMe,2.328961749,2.53,2.518,0,1,,4929,,,1,7,0,2.426480875,,1,NMe3-C4H3O-OMe,1289,-4.2633605,
NMe3-OMe-OMe,2.328961749,2.518,2.518,0,1,,4930,,,1,7,0,2.423480875,,1,NMe3-OMe-OMe,1294,-4.2633605,
NH2Ph-Ph-Cl-C4H3O,2.342971888,2.478181818,2.53,0,1,,4931,,,1,7,0,2.423531399,,1,NH2Ph-Ph-Cl-C4H3O,4380,-4.273811817,
NH2Ph-Ph-Cl-OMe,2.342971888,2.478181818,2.518,0,1,,4932,,,1,7,0,2.420531399,,1,NH2Ph-Ph-Cl-OMe,4382,-4.273811817,
NH2Ph-C4H3O-C4H3O,2.342971888,2.53,2.53,0,1,,4933,,,1,7,0,2.436485944,,1,NH2Ph-C4H3O-C4H3O,4444,-4.273811817,
NH2Ph-C4H3O-OMe,2.342971888,2.53,2.518,0,1,,4934,,,1,7,0,2.433485944,,1,NH2Ph-C4H3O-OMe,4446,-4.273811817,
